# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase, dalt, r_calcfp, r_phi_offset, 
207,84448,0,0,0,0, 40074, 40071,  0.00,-41.00,  0.00, -0.32,-48.00,  0.00,  0.00
208,84452,0,0,0,0, 40075, 40073,  0.00,-36.00,  0.00, -0.28, 15.00,  0.00,  0.00
209,84457,0,0,0,0, 40076, 40077,  0.00, -7.00,  0.00, -0.25, 12.00,  0.00,  0.00
210,84461,0,0,0,0, 40082, 40086,  0.00, 39.00,  0.00, -0.21, 90.00,  0.00,  0.00
211,84468,0,0,0,0, 40089, 40088,  0.00, 54.00,  0.00, -0.17, 60.00,  0.00,  0.00
212,84472,0,0,0,0, 40089, 40089,  0.00, 50.00,  0.00, -0.12,  0.00,  0.00,  0.00
213,84477,0,0,0,0, 40091, 40091,  0.00, 28.00,  0.00, -0.08, 24.00,  0.00,  0.00
214,84481,0,0,0,0, 40093, 40093,  0.00, 18.00,  0.00, -0.04, 30.00,  0.00,  0.00
215,84486,0,0,0,0, 40097, 40099,  0.00, 34.00,  0.00,  0.00, 48.00,  0.00,  0.00
216,84490,0,0,0,0, 40101, 40101,  0.00, 46.00,  0.00,  0.00, 60.00,  0.00,  0.00
217,84495,0,0,0,0, 40102, 40100,  0.00, 40.00,  0.00,  0.00, 12.00,  0.00,  0.00
218,84499,0,0,0,0, 40102, 40100,  0.00, 24.00,  0.00,  0.00,  0.00,  0.00,  0.00
219,84504,0,0,0,0, 40102, 40104,  0.00,  4.00,  0.00,  0.00,  0.00,  0.00,  0.00
220,84509,0,0,0,0, 40106, 40107,  0.00, 16.00,  0.00,  0.00, 48.00,  0.00,  0.00
221,84513,0,0,0,0, 40110, 40110,  0.00, 36.00,  0.00,  0.00, 60.00,  0.00,  0.00
222,84518,0,0,0,0, 40111, 40107,  0.00, 40.00,  0.00,  0.00, 12.00,  0.00,  0.00
223,84522,0,0,0,0, 40105, 40099,  0.00, -6.00,  0.00,  0.00,-90.00,  0.00,  0.00
224,84527,0,0,0,0, 40101, 40102,  0.00,-42.00,  0.00,  0.00,-48.00,  0.00,  0.00
225,84531,0,0,0,0, 40106, 40110,  0.00,-21.00,  0.00,  0.00, 75.00,  0.00,  0.00
226,84536,0,0,0,0, 40112, 40111,  0.00, 33.00,  0.00,  0.00, 72.00,  0.00,  0.00
227,84540,0,0,0,0, 40109, 40103,  0.00, 34.00,  0.00,  0.00,-45.00,  0.00,  0.00
228,84545,0,0,0,0, 40102, 40098,  0.00,-19.00,  0.00,  0.00,-84.00,  0.00,  0.00
229,84549,0,0,0,0, 40100, 40101,  0.00,-53.00,  0.00,  0.00,-30.00,  0.00,  0.00
230,84554,0,0,0,0, 40104, 40107,  0.00,-22.00,  0.00,  0.00, 48.00,  0.00,  0.00
231,84558,0,0,0,0, 40103, 40078,  0.00,  1.00,  0.00, -0.04,-15.00,  0.00,  0.00
232,84563,0,0,0,0, 40046, 39967,-200.00,-217.00,  0.00, -0.08,-684.00,  0.00,  0.00
233,84567,0,0,0,0, 39915, 39820,-200.00,-888.00,  0.00, -0.11,-1965.00, -0.03, -0.02
234,84572,2,0,0,0, 39804, 39756,-200.00,-1327.00, -0.04, -0.15,-1332.00, -0.07, -0.04
235,84576,2,0,0,0, 39727, 39655,-200.00,-1484.00, -0.08, -0.19,-1155.00, -0.11, -0.05
236,84581,2,0,0,0, 39620, 39537,-200.00,-1257.00, -0.12, -0.23,-1284.00, -0.15, -0.07
237,84585,2,0,0,0, 39489, 39396,-200.00,-1468.00, -0.15, -0.26,-1965.00, -0.18, -0.09
238,84590,2,0,0,0, 39368, 39298,-200.00,-1567.00, -0.19, -0.30,-1452.00, -0.22, -0.11
239,84594,2,0,0,0, 39255, 39170,-200.00,-1704.00, -0.23, -0.34,-1695.00, -0.26, -0.13
240,84599,2,0,0,0, 39139, 39063,-200.00,-1513.00, -0.27, -0.38,-1392.00, -0.30, -0.15
